PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20120102;3;19;26815;ReprEvadiu;1;13;0;3;947;0;0.139511467;0.128025359;0.732463174;0;3741;3433;19641;0;16;0;55;9046;0;18;5;218
20120102;0;4;2180;ReprEvadiu;0;1;0;0;27;0;0;0.155504587;0.844495413;0;0;339;1841;0;0;0;6;1997;0;0;0;13
20120102;1;17;15205;ReprEvadiu;1;21;0;0;637;0;0.577638935;0.422361065;0;0;8783;6422;0;0;23;0;13;1994;0;373;8;150
20120102;1;17;17357;ReprEvadiu;3;13;0;0;342;0.018321138;0.136890016;0.754565881;0.090222965;318;2376;13097;1566;0;21;0;29;8624;1;471;40;144
20120102;6;22;18506;Sucesso;2;12;358;0;330;0;0;0.068734464;0.931265536;0;0;1272;17234;0;19;0;13;2915;1;3219;35;161
20120102;4;16;18666;ReprEvadiu;1;11;0;20;4511;0;0.016554163;0.168381014;0.815064824;0;309;3143;15214;0;17;0;16;3944;0;64;23;163
20120102;15;25;34752;Sucesso;1;16;313;0;2459;0.017265193;0.223469153;0.443686694;0.315578959;600;7766;15419;10967;0;21;0;67;11002;1;4490;58;248
20120102;22;26;50822;Sucesso;12;69;2909;0;1531;0;0.253177758;0.708905592;0.03791665;0;12867;36028;1927;0;31;0;66;16862;1;4116;41;428
20120102;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20120102;11;11;16094;ReprEvadiu;3;9;330;0;7;0.018640487;0;0.41251398;0.568845532;300;0;6639;9155;0;22;0;21;2187;2;5449;115;118
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;9;18;48993;Sucesso;1;18;613;11;6111;0;0.060539261;0.125650603;0.813810136;0;2966;6156;39871;0;23;0;65;17986;1;4014;24;231
20120102;0;1;656;ReprEvadiu;0;0;0;5;625;0;0;0;1;0;0;0;656;0;0;0;0;0;0;0;5;3
20120102;6;19;19428;Sucesso;8;19;14;0;412;0.01837554;0.042001235;0.256022236;0.683600988;357;816;4974;13281;0;19;0;27;6157;2;3388;36;149
20120102;5;10;15066;ReprEvadiu;1;13;0;5;1357;0;0.124983406;0.062790389;0.812226205;0;1883;946;12237;0;18;0;34;5365;2;3783;45;142
20120102;15;23;25489;Sucesso;4;17;74;5;1352;0.20110636;0.279179254;0.053160187;0.4665542;5126;7116;1355;11892;0;9;0;46;6608;1;1464;23;232
20120102;3;15;23026;Sucesso;2;20;344;0;44;0;0.013897333;0.113350126;0.872752541;0;320;2610;20096;0;12;0;40;7415;1;3455;33;181
20120102;5;11;9928;ReprEvadiu;1;5;327;0;661;0;0.030217566;0.340451249;0.629331185;0;300;3380;6248;0;10;0;7;1879;2;1226;12;47
20120102;8;19;31473;Sucesso;15;42;1928;1;1072;0.019000413;0.082769358;0.324119086;0.574111143;598;2605;10201;18069;0;22;0;45;5942;1;2985;35;347
20120102;13;20;34882;Sucesso;3;25;338;16;3088;0;0.018204231;0.282953959;0.69884181;0;635;9870;24377;0;12;0;60;9476;2;7014;49;219
20120102;0;7;10527;ReprEvadiu;4;12;0;18;3218;0;0;0;1;0;0;0;10527;0;9;0;5;686;1;927;35;75
20120102;0;13;13045;ReprEvadiu;1;25;0;20;2772;0;0;0.303871215;0.696128785;0;0;3964;9081;0;7;0;15;2639;1;1174;54;173
20120102;4;19;24611;ReprEvadiu;1;10;303;0;426;0;0.130266954;0.675551583;0.194181464;0;3206;16626;4779;0;16;0;23;5970;1;2222;39;118
20120102;2;14;13769;ReprEvadiu;2;10;0;0;336;0;0.07088387;0.503159271;0.42595686;0;976;6928;5865;0;11;0;20;4333;1;1447;38;84
20120102;35;32;78154;Sucesso;5;70;371;7;4052;0;0.363052435;0.396064181;0.240883384;0;28374;30954;18826;0;15;0;39;7972;1;4304;28;541
20120102;5;28;63702;Sucesso;6;23;2372;34;7430;0.081708581;0.020501711;0.058082949;0.83970676;5205;1306;3700;53491;0;35;0;39;14173;2;4257;55;252
20120102;17;19;24895;Sucesso;5;42;231;13;3362;0.027435228;0.146053424;0.114962844;0.711548504;683;3636;2862;17714;0;32;0;42;5798;1;3176;80;239
20120102;11;20;45664;Sucesso;24;42;3002;2;718;0;0.058076384;0.226239488;0.715684128;0;2652;10331;32681;0;19;0;49;10638;1;3688;52;331
20120102;21;24;43134;Sucesso;9;49;2745;23;4939;0;0.128390597;0.402420364;0.469189039;0;5538;17358;20238;0;32;0;69;9278;2;5994;85;338
20120102;30;28;45223;Sucesso;41;111;5537;0;38;0.00670013;0.060256949;0.246688632;0.686354289;303;2725;11156;31039;0;26;0;52;8195;1;862;63;522
20120102;0;11;21011;ReprEvadiu;1;9;0;1;331;0;0.071581553;0.425301033;0.503117415;0;1504;8936;10571;0;13;0;36;10037;1;911;34;115
20120102;4;13;23150;Sucesso;1;13;1074;0;1696;0;0;0.019222462;0.980777538;0;0;445;22705;0;10;0;35;7503;1;1745;14;137
20120102;7;7;12945;Sucesso;1;8;64;0;0;0;0;0;1;0;0;0;12945;0;12;0;21;3071;1;2661;21;76
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;0;4;15979;ReprEvadiu;4;16;0;0;2387;0;0;0;1;0;0;0;15979;0;16;0;49;9150;0;95;7;183
20120102;16;22;28169;Sucesso;3;20;0;12;2340;0;0.092193546;0.392381696;0.515424758;0;2597;11053;14519;0;21;0;59;13316;1;1436;40;212
20120102;6;12;15038;Sucesso;5;33;458;0;681;0;0.090637053;0.591701024;0.317661923;0;1363;8898;4777;0;19;0;20;1712;1;2432;31;170
20120102;40;26;47161;Sucesso;12;68;3653;0;1871;0.147940035;0.094018363;0.40444435;0.353597252;6977;4434;19074;16676;0;27;0;42;9608;1;2734;24;395
20120102;0;13;7231;ReprEvadiu;1;8;0;6;682;0;0.147005947;0.249757986;0.603236067;0;1063;1806;4362;0;14;0;9;1457;1;726;15;66
20120102;12;23;33518;Sucesso;4;19;743;30;4604;0;0.157616803;0.366967003;0.475416194;0;5283;12300;15935;0;15;0;46;8954;1;2865;53;201
20120102;11;22;34031;ReprEvadiu;3;33;1481;0;590;0.032352855;0.183009609;0.17060915;0.614028386;1101;6228;5806;20896;0;10;0;107;13990;0;177;3;308
20120102;8;18;35741;Sucesso;2;16;0;10;3533;0;0.05998713;0.169357321;0.77065555;0;2144;6053;27544;0;17;0;46;11287;1;5425;34;178
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;3;14;13189;ReprEvadiu;1;10;0;1;2355;0.075517477;0.105997422;0.046250663;0.772234438;996;1398;610;10185;0;5;0;16;5268;0;398;6;71
20120102;4;22;22292;Sucesso;1;15;0;3;190;0;0.027678091;0.305401041;0.666920868;0;617;6808;14867;0;16;0;35;9300;1;2238;14;131
20120102;22;30;34889;Sucesso;10;58;222;0;331;0;0.199776434;0.571555505;0.228668062;0;6970;19941;7978;0;34;0;43;7300;1;2548;35;382
20120102;8;27;40509;Sucesso;7;31;271;8;4171;0.031474487;0.080179713;0.060628502;0.827717297;1275;3248;2456;33530;0;33;0;27;8447;2;7955;102;307
20120102;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20120102;1;10;17089;Sucesso;1;6;0;25;7111;0;0;0.035519925;0.964480075;0;0;607;16482;0;7;0;16;2600;1;1042;35;73
20120102;8;24;46670;Sucesso;2;31;145;2;1090;0.13338333;0.10992072;0.31390615;0.442789801;6225;5130;14650;20665;0;22;0;49;15675;2;6800;56;262
20120102;1;13;21270;ReprEvadiu;1;14;0;2;3265;0.04480489;0;0.079736718;0.875458392;953;0;1696;18621;0;8;0;44;4527;0;1075;3;179
20120102;0;4;3285;ReprEvadiu;0;1;0;0;1293;0;0.094672755;0.148249619;0.757077626;0;311;487;2487;0;4;0;5;399;0;0;0;19
20120102;8;25;40823;Sucesso;1;16;700;22;6242;0.088455038;0.016779757;0.182152218;0.712612988;3611;685;7436;29091;0;16;0;54;14450;1;1618;34;217
20120102;65;34;81133;Sucesso;7;48;5075;0;1637;0.10719436;0.311735052;0.334672698;0.24639789;8697;25292;27153;19991;0;40;0;93;18188;1;9171;84;768
20120102;2;11;12402;ReprEvadiu;1;12;379;0;23;0;0.099016288;0.576842445;0.324141268;0;1228;7154;4020;0;6;0;25;6171;1;1304;10;91
20120102;12;20;19366;Sucesso;1;10;0;2;135;0.057884953;0.134875555;0.564029743;0.243209749;1121;2612;10923;4710;0;10;0;32;5795;1;2640;16;118
20120202;0;2;1265;ReprEvadiu;0;1;0;0;0;0.472727273;0;0;0.527272727;598;0;0;667;0;6;0;5;401;0;300;0;17
20120202;7;20;25768;ReprEvadiu;17;38;857;0;16;0;0.219807513;0.740802546;0.039389941;0;5664;19089;1015;0;19;0;25;5104;0;600;27;202
20120202;6;26;34840;Sucesso;5;36;435;0;2196;0;0.080998852;0.176148106;0.742853042;0;2822;6137;25881;0;36;0;65;8532;1;1411;28;339
20120202;20;38;58423;Sucesso;3;79;2336;1;1481;0.0213101;0.267651439;0.404018965;0.307019496;1245;15637;23604;17937;0;35;0;64;11544;1;1665;17;446
20120202;3;15;16647;Sucesso;7;21;871;0;24;0;0.062293506;0.299213071;0.638493422;0;1037;4981;10629;0;22;0;26;5124;0;338;26;128
20120202;2;8;11818;Sucesso;2;9;0;0;770;0;0.50076155;0.49923845;0;0;5918;5900;0;0;10;0;5;2547;0;954;6;95
20120202;11;21;26143;Sucesso;1;21;0;48;4378;0.104846422;0.082354741;0.21554527;0.597253567;2741;2153;5635;15614;0;19;0;22;5340;0;300;56;166
20120202;7;22;32967;Sucesso;2;25;216;0;955;0.027178694;0.086116419;0.560226894;0.326477993;896;2839;18469;10763;0;41;0;37;9835;1;1570;20;215
20120202;11;34;43573;Sucesso;4;20;55;8;2488;0.326899686;0.050076882;0.361829573;0.261193859;14244;2182;15766;11381;0;36;0;51;10763;1;2780;40;272
20120202;1;18;25963;ReprEvadiu;19;30;36;0;1122;0.019065593;0.306628664;0.524014944;0.150290798;495;7961;13605;3902;0;10;0;15;2818;0;405;21;183
20120202;2;18;17904;Sucesso;0;4;0;0;0;0;0.351764969;0.433757819;0.214477212;0;6298;7766;3840;0;27;0;29;5325;1;1006;20;96
20120202;14;22;31619;ReprEvadiu;3;28;54;0;2011;0.061640153;0.063885638;0.45058351;0.423890699;1949;2020;14247;13403;0;37;0;56;13777;1;3544;33;321
20120202;12;28;30325;Sucesso;2;31;0;15;5408;0;0.097873042;0.251904369;0.650222589;0;2968;7639;19718;0;13;0;22;3826;1;2175;29;228
20120202;26;28;60616;Sucesso;19;58;1513;0;1340;0.06701201;0.031625313;0.130378118;0.770984559;4062;1917;7903;46734;0;25;0;53;7431;3;16437;121;403
20120202;6;16;17878;ReprEvadiu;3;19;242;20;2610;0;0.083118917;0.088097103;0.82878398;0;1486;1575;14817;0;22;0;28;3129;1;2462;38;138
20120202;39;35;75059;Sucesso;5;64;1506;40;8215;0;0.215323945;0.479755925;0.304920129;0;16162;36010;22887;0;46;0;103;18429;2;8642;185;590
20120202;0;2;675;ReprEvadiu;0;2;0;0;0;0;0;0;1;0;0;0;675;0;0;0;2;346;0;0;0;11
20120202;4;21;17986;ReprEvadiu;2;14;0;0;311;0.01667964;0.308573335;0.537362393;0.137384632;300;5550;9665;2471;0;15;0;15;2949;1;1542;24;110
20120202;0;1;73;ReprEvadiu;0;1;0;0;0;0;0;0;1;0;0;0;73;0;1;0;1;22;0;0;0;5
20120202;14;16;22877;Sucesso;20;52;1815;0;288;0;0.138304848;0.370459413;0.491235739;0;3164;8475;11238;0;17;0;44;3674;1;1563;61;247
20120202;7;9;11817;ReprEvadiu;0;13;26;2;1283;0;0.075653719;0.139375476;0.784970805;0;894;1647;9276;0;12;0;17;3361;1;1247;10;128
20120202;2;11;10420;Sucesso;2;11;6;0;305;0.057581574;0;0.17293666;0.769481766;600;0;1802;8018;0;8;0;15;3837;1;2022;13;79
20120202;8;24;40159;ReprEvadiu;12;36;0;18;3603;0.069797555;0.075674195;0.42224657;0.43228168;2803;3039;16957;17360;0;27;0;26;5036;0;4073;52;262
20120202;25;35;51238;Sucesso;12;57;1143;1;1106;0.048557711;0;0.236230922;0.715211367;2488;0;12104;36646;0;16;0;61;15127;1;1808;28;376
20120202;36;40;91483;Sucesso;11;95;856;108;10781;0.057879606;0.060306286;0.351606309;0.530207798;5295;5517;32166;48505;0;42;0;105;22224;1;3111;140;635
20120202;7;15;26704;ReprEvadiu;7;32;166;1;342;0;0.207534452;0.155969143;0.636496405;0;5542;4165;16997;0;26;0;16;3445;1;2844;62;204
20120202;0;11;10417;Sucesso;1;5;0;0;0;0.067101853;0.690985888;0.057598157;0.184314102;699;7198;600;1920;0;11;0;17;4333;0;12;3;66
20120202;10;19;21375;ReprEvadiu;0;7;473;0;0;0.379040936;0.055204678;0.22980117;0.335953216;8102;1180;4912;7181;0;29;0;35;7259;1;2133;23;190
20120202;5;30;29159;ReprEvadiu;0;22;0;1;992;0.019033575;0.152405775;0.280016461;0.548544189;555;4444;8165;15995;0;25;0;36;3313;0;287;1;202
20120202;9;29;41805;Sucesso;9;51;718;11;4265;0.029852888;0.05860543;0.232866882;0.6786748;1248;2450;9735;28372;0;24;0;30;6400;1;3574;54;269
20120202;36;37;71387;Sucesso;13;67;978;6;3645;0;0.220600389;0.461498592;0.317901018;0;15748;32945;22694;0;60;0;96;19609;2;4146;63;553
20120202;8;28;34315;Sucesso;10;19;0;21;5926;0.101733936;0.071309923;0.066822089;0.760134052;3491;2447;2293;26084;0;26;0;37;4129;0;60;42;240
20120202;13;29;50470;Sucesso;7;46;455;7;3527;0.102615415;0.047057658;0.127659996;0.722666931;5179;2375;6443;36473;0;35;0;60;9726;0;2840;51;422
20120202;6;25;40692;ReprEvadiu;3;39;23;0;59;0.197753858;0.211515777;0.193772732;0.396957633;8047;8607;7885;16153;0;50;0;75;14709;1;4776;25;326
20120202;2;14;19410;ReprEvadiu;2;6;0;0;164;0;0.15311695;0.222359608;0.624523442;0;2972;4316;12122;0;25;0;38;4980;0;2508;20;165
20120202;8;17;24955;ReprEvadiu;1;10;195;6;2295;0.040032058;0.217351232;0.248887998;0.493728712;999;5424;6211;12321;0;25;0;63;10920;1;1317;27;157
20120202;0;1;1334;ReprEvadiu;0;1;0;0;0;0;0.224887556;0;0.775112444;0;300;0;1034;0;0;0;5;420;0;0;0;10
20120202;6;17;33017;Sucesso;8;39;14;9;3838;0;0.091558894;0.322076506;0.5863646;0;3023;10634;19360;0;27;0;35;4424;1;985;38;256
20120202;9;18;21263;Sucesso;1;10;414;2;1893;0.029581903;0.098339839;0.31496026;0.557117998;629;2091;6697;11846;0;33;0;27;6665;1;879;35;164
20120202;14;16;28399;Sucesso;2;22;629;15;1907;0;0.062466988;0.497200606;0.440332406;0;1774;14120;12505;0;41;0;81;9080;1;3074;77;261
20120202;16;21;58504;Sucesso;9;96;1372;34;8403;0.217950909;0.01950294;0.009930945;0.752615206;12751;1141;581;44031;0;39;0;82;18836;1;4840;72;647
20120202;0;3;1539;ReprEvadiu;0;0;0;0;0;0;0;0.194931774;0.805068226;0;0;300;1239;0;4;0;0;0;0;0;3;8
20120202;15;31;38117;Sucesso;10;48;1001;25;3275;0.029225805;0.113964898;0.264370229;0.592439069;1114;4344;10077;22582;0;16;0;38;6645;1;2830;45;306
20120202;0;10;12897;ReprEvadiu;1;9;0;0;0;0;0.235093433;0.741645344;0.023261224;0;3032;9565;300;0;9;0;23;2613;0;19;3;89
20120202;5;23;21414;Sucesso;7;14;0;0;566;0;0.219435883;0.273792846;0.506771271;0;4699;5863;10852;0;34;0;35;4985;1;1705;40;193
20120202;0;1;300;ReprEvadiu;0;0;0;0;0;0;0;1;0;0;0;300;0;0;0;0;0;0;0;0;0;1
20120202;2;5;3731;Sucesso;0;0;0;0;18;0;0.129723935;0;0.870276065;0;484;0;3247;0;4;0;3;238;1;1641;7;24
20120202;12;34;52507;Sucesso;9;94;209;82;12967;0.046869941;0.022016112;0.2604986;0.670615347;2461;1156;13678;35212;0;32;0;33;4641;1;1464;102;534
20120202;7;13;17547;ReprEvadiu;2;25;89;0;503;0;0.13033567;0.486065994;0.383598336;0;2287;8529;6731;0;26;0;8;3371;1;3015;10;215
20120202;0;2;1111;ReprEvadiu;0;3;0;0;23;0;0.667866787;0;0.332133213;0;742;0;369;0;4;0;16;789;0;0;0;33
20120202;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120202;18;26;34734;ReprEvadiu;6;37;337;0;1084;0.04793574;0.105861692;0.411844302;0.434358266;1665;3677;14305;15087;0;24;0;55;8613;0;264;11;403
20120202;23;21;34162;Sucesso;9;16;0;0;0;0;0.094315321;0.243282009;0.66240267;0;3222;8311;22629;0;18;0;41;6291;1;1404;33;165
20120202;7;27;26216;Sucesso;19;32;1367;14;3490;0;0.122215441;0.303974672;0.573809887;0;3204;7969;15043;0;16;0;12;2769;0;0;46;196
20120202;0;3;1210;ReprEvadiu;0;0;0;0;0;0;0;0.523140496;0.476859504;0;0;633;577;0;0;0;0;0;0;0;0;6
20120202;0;5;1837;ReprEvadiu;1;4;0;0;0;0;0.279804028;0;0.720195972;0;514;0;1323;0;3;0;1;17;0;0;1;23
20120202;24;30;50280;Sucesso;10;88;1022;5;1719;0.026690533;0.272792363;0.253381066;0.447136038;1342;13716;12740;22482;0;28;0;54;9255;1;5583;69;475
20120202;3;15;9781;ReprEvadiu;2;11;0;0;0;0;0.342603006;0.625600654;0.03179634;0;3351;6119;311;0;17;0;17;1924;0;12;7;92
20120202;14;17;24831;ReprEvadiu;3;19;67;1;702;0.063589868;0.115822963;0.250251702;0.570335468;1579;2876;6214;14162;0;17;0;38;9798;1;1904;42;177
20120202;8;32;33392;ReprEvadiu;5;61;1209;0;300;0.008984188;0.303785338;0.433487063;0.253743412;300;10144;14475;8473;0;14;0;20;3176;1;1567;12;277
20120202;0;13;19162;ReprEvadiu;5;26;0;0;1333;0;0.27617159;0.459190064;0.264638347;0;5292;8799;5071;0;12;0;14;2022;1;1045;15;180
20120202;1;14;16400;Sucesso;2;27;550;0;10;0;0.354268293;0.479756098;0.16597561;0;5810;7868;2722;0;22;0;39;7613;0;0;11;142
20120202;19;28;79708;Sucesso;24;91;876;10;2182;0.004403573;0.030636824;0.409845938;0.555113665;351;2442;32668;44247;0;31;0;85;19211;1;5466;70;697
20120202;12;27;36596;Sucesso;18;48;3253;0;750;0.085856378;0.04926768;0.360285277;0.504590666;3142;1803;13185;18466;0;19;0;62;5677;1;3445;60;339
20120202;0;12;6679;ReprEvadiu;0;4;0;0;313;0.568198832;0.059589759;0.19134601;0.180865399;3795;398;1278;1208;0;4;0;4;2028;0;0;2;56
20120202;10;28;31971;ReprEvadiu;2;13;937;4;529;0.038534922;0.247599387;0.259297488;0.454568202;1232;7916;8290;14533;0;19;0;43;8125;1;4406;49;226
20120202;3;4;4049;ReprEvadiu;1;5;0;0;0;0;0.350703878;0.074092368;0.575203754;0;1420;300;2329;0;12;0;1;343;0;0;6;31
20120202;2;11;13491;Sucesso;1;23;46;0;0;0.022237047;0.119412942;0.079608628;0.778741383;300;1611;1074;10506;0;6;0;21;1908;1;1083;5;153
20120202;3;15;18707;Sucesso;8;26;0;0;0;0;0.089164484;0.64510611;0.265729406;0;1668;12068;4971;0;12;0;22;5455;1;1750;35;149
20120202;7;15;17223;ReprEvadiu;3;12;365;0;29;0;0.319108169;0.065377693;0.615514138;0;5496;1126;10601;0;45;0;19;2030;1;3507;42;171
20120202;8;17;17922;Sucesso;1;12;322;1;992;0;0.138377413;0.522318938;0.339303649;0;2480;9361;6081;0;26;0;12;3201;1;2922;25;110
20120202;8;16;10429;Sucesso;2;14;95;1;699;0;0.030491898;0.167321891;0.802186212;0;318;1745;8366;0;7;0;9;1884;0;16;5;95
20120202;8;19;28862;Sucesso;1;6;580;0;127;0;0.146282309;0.278012612;0.575705079;0;4222;8024;16616;0;30;0;49;12256;1;3188;47;177
20120202;0;16;13825;ReprEvadiu;1;11;0;0;308;0;0.239783002;0;0.760216998;0;3315;0;10510;0;10;0;20;3115;1;2019;9;97
20120202;11;18;32389;Sucesso;19;52;3190;4;832;0;0.117910402;0.288122511;0.593967088;0;3819;9332;19238;0;17;0;67;9490;1;1955;39;305
20120202;0;8;14385;ReprEvadiu;0;10;0;5;2191;0.023844282;0.137365311;0.172193257;0.66659715;343;1976;2477;9589;0;8;0;39;4646;0;14;5;103
20120202;25;39;75339;Sucesso;21;85;2710;35;6714;0.056756793;0.297880248;0.298928842;0.346434118;4276;22442;22521;26100;0;30;0;90;12283;1;2855;75;617
20120202;25;19;33714;Sucesso;13;51;1695;9;1957;0;0.31710862;0.255650472;0.427240909;0;10691;8619;14404;0;61;0;47;7204;2;2403;82;440
20120202;4;27;42300;Sucesso;7;20;0;20;3437;0;0.036832151;0.226832151;0.736335697;0;1558;9595;31147;0;29;0;55;11813;1;3520;77;260
20120202;7;12;15990;ReprEvadiu;0;11;177;0;31;0;0.018761726;0.704002502;0.277235772;0;300;11257;4433;0;20;0;45;4483;1;3241;23;129
20120202;9;25;30724;Sucesso;6;28;279;4;1685;0;0.028869939;0.342761359;0.628368702;0;887;10531;19306;0;26;0;42;9726;1;2620;39;211
20120202;1;5;8758;ReprEvadiu;3;7;0;0;9;0;0;0.070564056;0.929435944;0;0;618;8140;0;2;0;14;4313;0;0;3;47
20120202;0;10;8987;ReprEvadiu;3;21;0;0;1673;0;0.436853232;0.275063981;0.288082786;0;3926;2472;2589;0;6;0;10;826;0;0;3;119
20120202;2;18;27822;Sucesso;3;19;19;1;967;0;0.418841205;0.30547768;0.275681116;0;11653;8499;7670;0;12;0;44;6764;2;4724;49;197
20120202;16;20;37842;Sucesso;4;30;538;0;26;0.007927699;0.380767401;0.276888114;0.334416786;300;14409;10478;12655;0;29;0;56;12905;0;1348;18;295
20120202;3;16;10456;ReprEvadiu;1;11;36;0;168;0;0;0;1;0;0;0;10456;0;22;0;17;1852;0;396;9;132
20120202;4;17;17445;ReprEvadiu;6;22;0;0;10;0.154600172;0.080882774;0.203496704;0.56102035;2697;1411;3550;9787;0;19;0;29;3446;1;1856;27;153
20120202;3;15;8854;ReprEvadiu;2;7;0;0;70;0;0.52292749;0.43912356;0.03794895;0;4630;3888;336;0;6;0;6;856;0;10;4;86
20120202;14;24;24544;ReprEvadiu;2;12;0;0;0;0;0.56934485;0.246373859;0.184281291;0;13974;6047;4523;0;21;0;48;9395;1;653;10;182
20120202;15;30;44428;Sucesso;1;39;865;1;2396;0.022868461;0.208607185;0.404294589;0.364229765;1016;9268;17962;16182;0;22;0;68;13129;1;2593;50;318
20120202;0;5;3239;ReprEvadiu;0;6;0;0;7;0;0;0.188020994;0.811979006;0;0;609;2630;0;7;0;4;162;0;0;0;35
20120202;3;16;33247;ReprEvadiu;2;7;473;6;650;0.011098746;0.262339459;0.190723975;0.53583782;369;8722;6341;17815;0;57;0;27;6435;1;7749;79;174
20120202;37;38;62195;Sucesso;2;40;1000;28;6143;0;0.216512581;0.09989549;0.683591929;0;13466;6213;42516;0;40;0;80;11910;1;4283;50;510
20120202;7;17;32613;Sucesso;3;19;20;47;6408;0;0.036611167;0.089350872;0.87403796;0;1194;2914;28505;0;14;0;48;9673;1;4728;78;189
20120202;37;43;73596;Sucesso;5;138;6641;13;3601;0;0.077708028;0.155416055;0.766875917;0;5719;11438;56439;0;40;0;61;14046;2;6383;46;721
20120202;2;18;21756;Sucesso;2;14;0;0;0;0.026981063;0.043804008;0.248850892;0.680364038;587;953;5414;14802;0;10;0;24;5604;1;2549;15;120
20120202;10;18;36857;Sucesso;7;50;66;13;3769;0;0.197194563;0.207748867;0.59505657;0;7268;7657;21932;0;26;0;36;6008;1;1810;54;281
20120202;14;29;28749;Sucesso;4;27;1138;0;825;0;0.408118543;0.441684928;0.150196529;0;11733;12698;4318;0;30;0;54;9747;1;1851;55;248
20120202;4;18;13195;Sucesso;0;7;0;0;150;0.361652141;0;0.383175445;0.255172414;4772;0;5056;3367;0;9;0;29;3391;1;1517;13;107
20120202;1;8;6663;ReprEvadiu;2;6;0;0;0;0.060783431;0;0.242383311;0.696833258;405;0;1615;4643;0;7;0;3;519;1;1670;29;42
20120202;1;16;8347;ReprEvadiu;0;1;0;0;0;0;0.172397268;0.311009944;0.516592788;0;1439;2596;4312;0;0;0;10;2907;0;0;0;33
20120202;6;18;36435;Sucesso;10;39;238;1;550;0.02280774;0.10585975;0.381364073;0.489968437;831;3857;13895;17852;0;41;0;64;16697;1;3064;43;303
20120202;8;13;9502;ReprEvadiu;0;13;36;0;57;0;0.266470217;0.186276573;0.54725321;0;2532;1770;5200;0;8;0;13;675;0;0;0;88
20120202;0;7;5023;Sucesso;1;7;0;0;85;0;0;0.255225961;0.744774039;0;0;1282;3741;0;9;0;10;1493;0;300;3;73
20120202;2;11;7278;ReprEvadiu;0;4;0;0;342;0;0.255152514;0.285380599;0.459466887;0;1857;2077;3344;0;10;0;11;2406;0;0;2;57
20120202;10;29;53407;Sucesso;8;52;606;17;4362;0;0.094800307;0.336266782;0.568932911;0;5063;17959;30385;0;23;0;50;9099;1;3445;63;341
20120202;1;14;15907;Sucesso;1;6;0;0;1327;0;0;0;1;0;0;0;15907;0;13;0;12;2162;1;1784;49;123
20120202;68;39;116757;Sucesso;30;156;8180;30;6343;0.006997439;0.039286724;0.189556087;0.764159751;817;4587;22132;89221;0;40;0;99;20189;1;7451;104;849
20120202;0;10;11524;ReprEvadiu;4;19;0;11;1565;0;0.313432836;0.421555016;0.265012149;0;3612;4858;3054;0;2;0;10;1874;0;0;15;73
20120202;3;18;27276;Sucesso;11;29;0;0;21;0.059686171;0.159554187;0.495893826;0.284865816;1628;4352;13526;7770;0;18;0;36;6494;1;1766;24;211
20120202;1;8;16297;ReprEvadiu;0;4;0;1;530;0;0.118610787;0.018408296;0.862980917;0;1933;300;14064;0;13;0;132;6770;1;3599;21;176
20120202;3;12;24613;ReprEvadiu;2;9;0;1;198;0;0.093690326;0.289074879;0.617234795;0;2306;7115;15192;0;14;0;30;10124;1;3897;27;148
20120202;2;16;13199;ReprEvadiu;0;13;0;0;478;0.035532995;0.02947193;0.089400712;0.845594363;469;389;1180;11161;0;27;0;6;785;0;904;2;187
20120202;10;32;27272;ReprEvadiu;14;45;0;0;0;0;0.059878263;0.206218833;0.733902904;0;1633;5624;20015;0;19;0;35;3355;1;2225;30;376
20120202;1;13;14124;Sucesso;2;13;0;0;349;0;0;0.686774285;0.313225715;0;0;9700;4424;0;13;0;32;5987;1;504;33;110
